Precinct TEVS,Ballot Page,ballot Side,Ballot Batches,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000050,1,2,011 048 052 081 082 169 170 225 229 235,PROP_60,YES,166,465,299,0,~  2SHS4,PROPOSITION 60 ADULT FI,YES,166,466,0,-1,0,1,12900,   0.00%,2SHS4.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000050,1,2,011 048 052 081 082 169 170 225 229 235,PROP_61,NO,145,465,320,1,~  2SHS4,PROPOSITION 61 STATE PR,NO,146,466,-1,-1,1,1,5820,   0.02%,2SHS4.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000050,1,2,011 048 052 081 082 169 170 225 229 235,PROP_61,YES,278,465,187,1,~  2SHS4,PROPOSITION 61 STATE PR,YES,280,466,-2,-1,2,1,5820,   0.03%,2SHS4.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000050,1,2,011 048 052 081 082 169 170 225 229 235,PROP_62,NO,161,465,304,3,~  2SHS4,PROPOSITION 62 DEATH PE,NO,162,466,-1,-1,1,1,1617,   0.06%,2SHS4.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000050,1,2,011 048 052 081 082 169 170 225 229 235,PROP_62,YES,274,465,191,3,~  2SHS4,PROPOSITION 62 DEATH PE,YES,276,466,-2,-1,2,1,1617,   0.12%,2SHS4.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000050,1,2,011 048 052 081 082 169 170 225 229 235,PROP_63,NO,225,465,240,1,~  2SHS4,PROPOSITION 63 FIREARMS,NO,225,466,0,-1,0,1,2518,   0.00%,2SHS4.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000050,1,2,011 048 052 081 082 169 170 225 229 235,PROP_63,YES,218,465,247,1,~  2SHS4,PROPOSITION 63 FIREARMS,YES,220,466,-2,-1,2,1,2518,   0.08%,2SHS4.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_64,NO,285,464,179,2,~  2SHS4,PROPOSITION 64 MARIJUAN,NO,287,466,-2,-2,2,2,10026,   0.02%,2SHS4.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_64,YES,164,464,300,2,~  2SHS4,PROPOSITION 64 MARIJUAN,YES,164,466,0,-2,0,2,10026,   0.00%,2SHS4.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_65,NO,240,464,224,2,~  2SHS4,PROPOSITION 65 CARRYOUT,NO,240,466,0,-2,0,2,9950,   0.00%,2SHS4.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_65,YES,199,464,265,2,~  2SHS4,PROPOSITION 65 CARRYOUT,YES,200,466,-1,-2,1,2,9950,   0.01%,2SHS4.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_66,NO,285,464,179,2,~  2SHS4,PROPOSITION 66 DEATH PE,NO,284,466,1,-2,1,2,9324,   0.01%,2SHS4.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_66,YES,121,464,343,2,~  2SHS4,PROPOSITION 66 DEATH PE,YES,121,466,0,-2,0,2,9324,   0.00%,2SHS4.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_67,NO,132,464,332,0,~  2SHS4,PROPOSITION 67 BAN ON S,NO,132,466,0,-2,0,2,12420,   0.00%,2SHS4.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000050,2,3,011 048 052 081 082 169 170 225 235 243,PROP_67,YES,315,464,149,0,~  2SHS4,PROPOSITION 67 BAN ON S,YES,315,466,0,-2,0,2,12420,   0.00%,2SHS4.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000050,1,1,011 048 052 081 082 169 170 225 229 235 243,STATEASS2,JIM_WOOD,287,465,178,1,~  2SHS4,"STATE ASSEMBLY, DISTRIC",JIM WOOD,289,466,-2,-1,2,1,21698,   0.01%,"2SHS4.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000050,1,1,011 048 052 081 082 169 170 225 229 235 243,STATEASS2,KEN_ANTON,113,465,352,1,~  2SHS4,"STATE ASSEMBLY, DISTRIC",KEN ANTON,113,466,0,-1,0,1,21698,   0.00%,"2SHS4.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000050,1,1,011 048 052 081 082 169 170 225 229 235 243,USREP,DALE_K_MENSING,115,465,350,1,~  2SHS4,US REPRESENTATIVE IN CO,DALE K. MENSING,115,466,0,-1,0,1,24838,   0.00%,"2SHS4.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000050,1,1,011 048 052 081 082 169 170 225 229 235 243,USREP,JARED_W_HUFFMAN,330,473,143,1,~  2SHS4,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,324,466,6,7,6,7,24838,   0.02%,"2SHS4.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000050,1,1,011 048 052 081 082 169 170 225 229 235 243,USSEN,KAMALA_D_HARRIS,265,465,200,1,~  2SHS4,US SENATOR,KAMALA D. HARRIS,265,466,0,-1,0,1,16452,   0.00%,2SHS4.US SENATOR.KAMALA D. HARRIS
000050,1,1,011 048 052 081 082 169 170 225 229 235 243,USSEN,LORETTA_L_SANCHEZ,133,465,332,1,~  2SHS4,US SENATOR,LORETTA L. SANCHEZ,134,466,-1,-1,1,1,16452,   0.01%,2SHS4.US SENATOR.LORETTA L. SANCHEZ
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_Q,NO,439,812,373,1,~  2SHS7,MEASURE Q HUMBOLDT COUN,NO,440,812,-1,0,1,0,3886,   0.03%,2SHS7.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_Q,YES,228,812,584,1,~  2SHS7,MEASURE Q HUMBOLDT COUN,YES,230,812,-2,0,2,0,3886,   0.05%,2SHS7.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_R,NO,353,812,459,2,~  2SHS7,MEASURE R HUMBOLDT COUN,NO,353,812,0,0,0,0,1729,   0.00%,2SHS7.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_R,YES,312,812,500,2,~  2SHS7,MEASURE R HUMBOLDT COUN,YES,314,812,-2,0,2,0,1729,   0.12%,2SHS7.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_S,NO,517,812,295,5,~  2SHS7,MEASURE S HUMBOLDT COUN,NO,519,812,-2,0,2,0,18018,   0.01%,2SHS7.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_S,YES,234,812,578,5,~  2SHS7,MEASURE S HUMBOLDT COUN,YES,236,812,-2,0,2,0,18018,   0.01%,2SHS7.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_U,NO,342,812,470,1,~  2SHS7,MEASURE U LOCAL TRANSPO,NO,342,812,0,0,0,0,1298,   0.00%,2SHS7.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_U,YES,390,812,422,1,~  2SHS7,MEASURE U LOCAL TRANSPO,YES,392,812,-2,0,2,0,1298,   0.15%,2SHS7.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_V,NO,256,812,556,0,~  2SHS7,MEASURE V MOBILE HOME P,NO,255,812,1,0,1,0,5114,   0.02%,2SHS7.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000051,2,3,012 052 084 170 171 225 235 236 243,MEAS_V,YES,490,812,322,0,~  2SHS7,MEASURE V MOBILE HOME P,YES,490,812,0,0,0,0,5114,   0.00%,2SHS7.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PRES,DONALD_J_TRUMP,157,813,656,0,~  2SHS7,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,156,812,1,1,1,1,14827,   0.01%,2SHS7.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PRES,GARY_JOHNSON,14,813,799,2,~  2SHS7,PRESIDENT AND VICE PRES,GARY JOHNSON      and,14,812,0,1,0,1,14827,   0.00%,2SHS7.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PRES,GLORIA_ESTELA_LA_RIVA,5,813,808,0,~  2SHS7,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,5,812,0,1,0,1,14827,   0.00%,2SHS7.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PRES,HILLARY_CLINTON,459,813,354,3,~  2SHS7,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,461,812,-2,1,2,1,14827,   0.01%,2SHS7.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PRES,JILL_STEIN,127,813,686,1,~  2SHS7,PRESIDENT AND VICE PRES,JILL STEIN      and A,127,812,0,1,0,1,14827,   0.00%,2SHS7.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PRES,Write_in,34,813,779,1,~  2SHS7,PRESIDENT AND VICE PRES,Write_in,35,812,-1,1,1,1,14827,   0.01%,2SHS7.PRESIDENT AND VICE PRESIDENT.Write_in
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_51,NO,335,813,478,0,~  2SHS7,PROPOSITION 51 SCHOOL B,NO,334,812,1,1,1,1,650,   0.15%,2SHS7.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_51,YES,430,813,383,0,~  2SHS7,PROPOSITION 51 SCHOOL B,YES,430,812,0,1,0,1,650,   0.00%,2SHS7.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_52,NO,212,813,601,0,~  2SHS7,PROPOSITION 52 MEDI-CAL,NO,212,812,0,1,0,1,21622,   0.00%,2SHS7.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_52,YES,543,813,270,0,~  2SHS7,PROPOSITION 52 MEDI-CAL,YES,543,812,0,1,0,1,21622,   0.00%,2SHS7.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_53,NO,427,813,386,2,~  2SHS7,PROPOSITION 53 REVENUE ,NO,428,812,-1,1,1,1,3571,   0.03%,2SHS7.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_53,YES,314,813,499,2,~  2SHS7,PROPOSITION 53 REVENUE ,YES,314,812,0,1,0,1,3571,   0.00%,2SHS7.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_54,NO,243,813,570,1,~  2SHS7,PROPOSITION 54 LEGISLAT,NO,243,812,0,1,0,1,13854,   0.00%,2SHS7.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_54,YES,497,813,316,1,~  2SHS7,PROPOSITION 54 LEGISLAT,YES,497,812,0,1,0,1,13854,   0.00%,2SHS7.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_55,NO,180,813,633,1,~  2SHS7,PROPOSITION 55 TAX EXTE,NO,180,812,0,1,0,1,21661,   0.00%,2SHS7.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,PROP_55,YES,581,813,232,1,~  2SHS7,PROPOSITION 55 TAX EXTE,YES,581,812,0,1,0,1,21661,   0.00%,2SHS7.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_56,NO,317,804,487,2,~  2SHS7,PROPOSITION 56 CIGARETT,NO,320,812,-3,-8,3,8,11223,   0.03%,"2SHS7.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_56,YES,446,804,358,2,~  2SHS7,PROPOSITION 56 CIGARETT,YES,451,812,-5,-8,5,8,11223,   0.04%,"2SHS7.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_57,NO,141,804,663,0,~  2SHS7,PROPOSITION 57 CRIMINAL,NO,142,812,-1,-8,1,8,20308,   0.00%,2SHS7.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_57,YES,594,804,210,0,~  2SHS7,PROPOSITION 57 CRIMINAL,YES,601,812,-7,-8,7,8,20308,   0.03%,2SHS7.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_58,NO,131,804,673,0,~  2SHS7,PROPOSITION 58 ENGLISH ,NO,132,812,-1,-8,1,8,31714,   0.00%,2SHS7.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_58,YES,604,804,200,0,~  2SHS7,PROPOSITION 58 ENGLISH ,YES,611,812,-7,-8,7,8,31714,   0.02%,2SHS7.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_59,NO,167,804,637,0,~  2SHS7,PROPOSITION 59 CORPORAT,NO,169,812,-2,-8,2,8,12291,   0.02%,2SHS7.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_59,YES,545,804,259,0,~  2SHS7,PROPOSITION 59 CORPORAT,YES,550,812,-5,-8,5,8,12291,   0.04%,2SHS7.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_60,NO,457,804,347,2,~  2SHS7,PROPOSITION 60 ADULT FI,NO,465,812,-8,-8,8,8,12900,   0.06%,2SHS7.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_60,YES,257,804,547,2,~  2SHS7,PROPOSITION 60 ADULT FI,YES,258,812,-1,-8,1,8,12900,   0.01%,2SHS7.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_61,NO,224,804,580,2,~  2SHS7,PROPOSITION 61 STATE PR,NO,226,812,-2,-8,2,8,5820,   0.03%,2SHS7.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_61,YES,486,804,318,2,~  2SHS7,PROPOSITION 61 STATE PR,YES,494,812,-8,-8,8,8,5820,   0.14%,2SHS7.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_62,NO,245,804,559,4,~  2SHS7,PROPOSITION 62 DEATH PE,NO,249,812,-4,-8,4,8,1617,   0.25%,2SHS7.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_62,YES,493,804,311,4,~  2SHS7,PROPOSITION 62 DEATH PE,YES,503,812,-10,-8,10,8,1617,   0.62%,2SHS7.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_63,NO,343,804,461,0,~  2SHS7,PROPOSITION 63 FIREARMS,NO,344,812,-1,-8,1,8,2518,   0.04%,2SHS7.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000051,1,2,012 052 084 085 170 171 225 229 235 236 243,PROP_63,YES,406,804,398,0,~  2SHS7,PROPOSITION 63 FIREARMS,YES,414,812,-8,-8,8,8,2518,   0.32%,2SHS7.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_64,NO,519,812,293,3,~  2SHS7,PROPOSITION 64 MARIJUAN,NO,519,812,0,0,0,0,10026,   0.00%,2SHS7.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_64,YES,274,812,538,3,~  2SHS7,PROPOSITION 64 MARIJUAN,YES,277,812,-3,0,3,0,10026,   0.03%,2SHS7.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_65,NO,440,812,372,5,~  2SHS7,PROPOSITION 65 CARRYOUT,NO,444,812,-4,0,4,0,9950,   0.04%,2SHS7.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_65,YES,317,812,495,5,~  2SHS7,PROPOSITION 65 CARRYOUT,YES,318,812,-1,0,1,0,9950,   0.01%,2SHS7.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_66,NO,513,812,299,5,~  2SHS7,PROPOSITION 66 DEATH PE,NO,516,812,-3,0,3,0,9324,   0.03%,2SHS7.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_66,YES,195,812,617,5,~  2SHS7,PROPOSITION 66 DEATH PE,YES,197,812,-2,0,2,0,9324,   0.02%,2SHS7.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_67,NO,208,812,604,2,~  2SHS7,PROPOSITION 67 BAN ON S,NO,209,812,-1,0,1,0,12420,   0.01%,2SHS7.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000051,2,3,012 052 084 170 171 225 235 236 243,PROP_67,YES,566,812,246,2,~  2SHS7,PROPOSITION 67 BAN ON S,YES,569,812,-3,0,3,0,12420,   0.02%,2SHS7.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,STATEASS2,JIM_WOOD,522,813,291,0,~  2SHS7,"STATE ASSEMBLY, DISTRIC",JIM WOOD,522,812,0,1,0,1,21698,   0.00%,"2SHS7.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,STATEASS2,KEN_ANTON,170,813,643,0,~  2SHS7,"STATE ASSEMBLY, DISTRIC",KEN ANTON,169,812,1,1,1,1,21698,   0.00%,"2SHS7.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,USREP,DALE_K_MENSING,227,813,586,2,~  2SHS7,US REPRESENTATIVE IN CO,DALE K. MENSING,227,812,0,1,0,1,24838,   0.00%,"2SHS7.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,USREP,JARED_W_HUFFMAN,538,813,275,2,~  2SHS7,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,539,812,-1,1,1,1,24838,   0.00%,"2SHS7.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,USSEN,KAMALA_D_HARRIS,457,813,356,2,~  2SHS7,US SENATOR,KAMALA D. HARRIS,459,812,-2,1,2,1,16452,   0.01%,2SHS7.US SENATOR.KAMALA D. HARRIS
000051,1,1,012 052 084 085 170 171 225 229 235 236 243,USSEN,LORETTA_L_SANCHEZ,229,813,584,2,~  2SHS7,US SENATOR,LORETTA L. SANCHEZ,229,812,0,1,0,1,16452,   0.00%,2SHS7.US SENATOR.LORETTA L. SANCHEZ
000052,2,3,035 217 223,MEAS_Q,NO,55,106,51,1,~  2SHVF,MEASURE Q HUMBOLDT COUN,NO,55,106,0,0,0,0,3886,   0.00%,2SHVF.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000052,2,3,035 217 223,MEAS_Q,YES,34,106,72,1,~  2SHVF,MEASURE Q HUMBOLDT COUN,YES,35,106,-1,0,1,0,3886,   0.03%,2SHVF.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000052,2,3,035 217 223,MEAS_R,NO,56,106,50,0,~  2SHVF,MEASURE R HUMBOLDT COUN,NO,56,106,0,0,0,0,1729,   0.00%,2SHVF.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000052,2,3,035 217 223,MEAS_R,YES,34,106,72,0,~  2SHVF,MEASURE R HUMBOLDT COUN,YES,34,106,0,0,0,0,1729,   0.00%,2SHVF.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000052,2,3,035 217 223,MEAS_S,NO,73,106,33,0,~  2SHVF,MEASURE S HUMBOLDT COUN,NO,73,106,0,0,0,0,18018,   0.00%,2SHVF.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000052,2,3,035 217 223,MEAS_S,YES,25,106,81,0,~  2SHVF,MEASURE S HUMBOLDT COUN,YES,25,106,0,0,0,0,18018,   0.00%,2SHVF.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000052,2,3,035 217 223,MEAS_U,NO,54,106,52,0,~  2SHVF,MEASURE U LOCAL TRANSPO,NO,54,106,0,0,0,0,1298,   0.00%,2SHVF.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000052,2,3,035 217 223,MEAS_U,YES,45,106,61,0,~  2SHVF,MEASURE U LOCAL TRANSPO,YES,45,106,0,0,0,0,1298,   0.00%,2SHVF.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000052,2,3,035 217 223,MEAS_V,NO,33,106,73,2,~  2SHVF,MEASURE V MOBILE HOME P,NO,34,106,-1,0,1,0,5114,   0.02%,2SHVF.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000052,2,3,035 217 223,MEAS_V,YES,60,106,46,2,~  2SHVF,MEASURE V MOBILE HOME P,YES,61,106,-1,0,1,0,5114,   0.02%,2SHVF.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000052,1,1,035 217 223,PRES,DONALD_J_TRUMP,15,106,91,0,~  2SHVF,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,15,106,0,0,0,0,14827,   0.00%,2SHVF.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000052,1,1,035 217 223,PRES,GARY_JOHNSON,2,106,104,0,~  2SHVF,PRESIDENT AND VICE PRES,GARY JOHNSON      and,2,106,0,0,0,0,14827,   0.00%,2SHVF.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000052,1,1,035 217 223,PRES,GLORIA_ESTELA_LA_RIVA,0,106,106,0,~  2SHVF,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,0,106,0,0,0,0,14827,   0.00%,2SHVF.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000052,1,1,035 217 223,PRES,HILLARY_CLINTON,64,106,42,0,~  2SHVF,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,64,106,0,0,0,0,14827,   0.00%,2SHVF.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
