precinct_tevs,contest_tevs,choice_tevs,tevs_counts_counted,tevs_counts_not_counted,tevs_tot_voteops,tevs_tot_overvotes,precinct_harts_mapped,contest_harts_mapped,choice_harts_mapped
000048,USSEN,LORETTA_L_SANCHEZ,42,119,161,0,2SHR1,US SENATOR,LORETTA L. SANCHEZ
000049,MEAS_Q,NO,71,69,140,0,2SHR2,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000049,MEAS_Q,YES,45,95,140,0,2SHR2,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000049,MEAS_R,NO,61,79,140,0,2SHR2,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000049,MEAS_R,YES,56,84,140,0,2SHR2,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000049,MEAS_S,NO,80,60,140,0,2SHR2,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000049,MEAS_S,YES,45,95,140,0,2SHR2,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000049,MEAS_U,NO,74,66,140,0,2SHR2,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000049,MEAS_U,YES,50,90,140,0,2SHR2,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000049,MEAS_V,NO,65,75,140,0,2SHR2,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000049,MEAS_V,YES,60,80,140,0,2SHR2,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000049,NO TITLE,Incorrect,141,0,141,0,2SHR2,,
000049,PRES,DONALD_J_TRUMP,52,89,141,1,2SHR2,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000049,PRES,GARY_JOHNSON,4,137,141,1,2SHR2,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000049,PRES,GLORIAYESTELA_LA_RIVA,0,141,141,1,2SHR2,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000049,PRES,HILLARY_CLINTON,65,76,141,0,2SHR2,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000049,PRES,JILL_STEIN,15,126,141,1,2SHR2,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000049,PRES,Write-in,5,136,141,0,2SHR2,PRESIDENT AND VICE PRESIDENT,Write-in
000049,PROP_51,NO,66,75,141,0,2SHR2,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000049,PROP_51,YES,67,74,141,0,2SHR2,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000049,PROP_52,NO,33,108,141,0,2SHR2,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000049,PROP_52,YES,98,43,141,0,2SHR2,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000049,PROP_53,NO,58,83,141,0,2SHR2,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000049,PROP_53,YES,73,68,141,0,2SHR2,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000049,PROP_54,NO,42,99,141,0,2SHR2,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000049,PROP_54,YES,86,55,141,0,2SHR2,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000049,PROP_55,NO,48,93,141,0,2SHR2,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000049,PROP_55,YES,86,55,141,0,2SHR2,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000049,PROP_56,NO,64,77,141,0,2SHR2,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000049,PROP_56,YES,70,71,141,0,2SHR2,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000049,PROP_57,NO,45,96,141,0,2SHR2,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000049,PROP_57,YES,85,56,141,0,2SHR2,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000049,PROP_58,NO,36,105,141,0,2SHR2,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000049,PROP_58,YES,96,45,141,0,2SHR2,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000049,PROP_59,NO,42,99,141,0,2SHR2,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000049,PROP_59,YES,79,62,141,0,2SHR2,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000049,PROP_60,NO,75,66,141,0,2SHR2,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000049,PROP_60,YES,52,89,141,0,2SHR2,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000049,PROP_61,NO,56,85,141,0,2SHR2,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000049,PROP_61,YES,70,71,141,0,2SHR2,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000049,PROP_62,NO,75,66,141,0,2SHR2,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000049,PROP_62,YES,61,80,141,0,2SHR2,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000049,PROP_63,NO,84,57,141,0,2SHR2,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000049,PROP_63,YES,53,88,141,0,2SHR2,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000049,PROP_64,NO,88,52,140,0,2SHR2,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000049,PROP_64,YES,49,91,140,0,2SHR2,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000049,PROP_65,NO,77,63,140,0,2SHR2,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000049,PROP_65,YES,54,86,140,0,2SHR2,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000049,PROP_66,NO,53,87,140,0,2SHR2,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000049,PROP_66,YES,65,75,140,0,2SHR2,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000049,PROP_67,NO,56,84,140,0,2SHR2,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000049,PROP_67,YES,76,64,140,0,2SHR2,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000049,STATEASS2,JIM_WOOD,71,70,141,0,2SHR2,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000049,STATEASS2,KEN_ANTON,46,95,141,0,2SHR2,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000049,USREP,DALE_K_MENSING,59,82,141,0,2SHR2,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000049,USREP,JARED_W_HUFFMAN,73,68,141,0,2SHR2,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000049,USSEN,KAMALA_D_HARRIS,55,86,141,0,2SHR2,US SENATOR,KAMALA D. HARRIS
000049,USSEN,LORETTA_L_SANCHEZ,53,88,141,0,2SHR2,US SENATOR,LORETTA L. SANCHEZ
000050,MEAS_Q,NO,234,230,464,0,2SHS4,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000050,MEAS_Q,YES,159,305,464,0,2SHS4,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000050,MEAS_R,NO,191,273,464,0,2SHS4,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000050,MEAS_R,YES,200,264,464,0,2SHS4,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000050,MEAS_S,NO,283,181,464,0,2SHS4,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000050,MEAS_S,YES,161,303,464,0,2SHS4,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000050,MEAS_U,NO,192,272,464,0,2SHS4,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000050,MEAS_U,YES,237,227,464,1,2SHS4,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000050,MEAS_V,NO,179,285,464,0,2SHS4,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000050,MEAS_V,YES,251,213,464,0,2SHS4,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000050,NO TITLE,Incorrect,465,0,465,0,2SHS4,,
000050,PRES,DONALD_J_TRUMP,94,371,465,0,2SHS4,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000050,PRES,GARY_JOHNSON,13,452,465,0,2SHS4,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000050,PRES,GLORIAYESTELA_LA_RIVA,4,461,465,0,2SHS4,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000050,PRES,HILLARY_CLINTON,250,215,465,0,2SHS4,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000050,PRES,JILL_STEIN,74,391,465,0,2SHS4,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000050,PRES,Write-in,21,444,465,0,2SHS4,PRESIDENT AND VICE PRESIDENT,Write-in
000050,PROP_51,NO,194,271,465,0,2SHS4,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000050,PROP_51,YES,235,230,465,0,2SHS4,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000050,PROP_52,NO,119,346,465,0,2SHS4,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000050,PROP_52,YES,318,147,465,0,2SHS4,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000050,PROP_53,NO,205,260,465,1,2SHS4,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000050,PROP_53,YES,218,247,465,0,2SHS4,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000050,PROP_54,NO,107,358,465,0,2SHS4,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000050,PROP_54,YES,315,150,465,0,2SHS4,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000050,PROP_55,NO,103,362,465,0,2SHS4,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000050,PROP_55,YES,343,122,465,0,2SHS4,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000050,PROP_56,NO,213,252,465,0,2SHS4,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000050,PROP_56,YES,234,231,465,0,2SHS4,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000050,PROP_57,NO,80,385,465,0,2SHS4,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000050,PROP_57,YES,355,110,465,0,2SHS4,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000050,PROP_58,NO,80,385,465,0,2SHS4,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000050,PROP_58,YES,353,112,465,0,2SHS4,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000050,PROP_59,NO,116,349,465,0,2SHS4,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000050,PROP_59,YES,307,158,465,0,2SHS4,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000050,PROP_60,NO,260,205,465,0,2SHS4,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000050,PROP_60,YES,166,299,465,0,2SHS4,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000050,PROP_61,NO,146,319,465,0,2SHS4,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000050,PROP_61,YES,279,186,465,0,2SHS4,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000050,PROP_62,NO,164,301,465,0,2SHS4,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000050,PROP_62,YES,275,190,465,1,2SHS4,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000050,PROP_63,NO,226,239,465,0,2SHS4,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000050,PROP_63,YES,219,246,465,0,2SHS4,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000050,PROP_64,NO,287,177,464,0,2SHS4,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000050,PROP_64,YES,166,298,464,0,2SHS4,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000050,PROP_65,NO,242,222,464,0,2SHS4,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000050,PROP_65,YES,201,263,464,0,2SHS4,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000050,PROP_66,NO,287,177,464,0,2SHS4,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000050,PROP_66,YES,122,342,464,0,2SHS4,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000050,PROP_67,NO,132,332,464,0,2SHS4,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000050,PROP_67,YES,315,149,464,0,2SHS4,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000050,STATEASS2,JIM_WOOD,288,177,465,0,2SHS4,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000050,STATEASS2,KEN_ANTON,114,351,465,0,2SHS4,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000050,USREP,DALE_K_MENSING,115,350,465,0,2SHS4,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000050,USREP,JARED_W_HUFFMAN,324,141,465,0,2SHS4,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000050,USSEN,KAMALA_D_HARRIS,265,200,465,1,2SHS4,US SENATOR,KAMALA D. HARRIS
000050,USSEN,LORETTA_L_SANCHEZ,133,332,465,1,2SHS4,US SENATOR,LORETTA L. SANCHEZ
000051,MEAS_Q,NO,440,372,812,0,2SHS7,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000051,MEAS_Q,YES,231,581,812,0,2SHS7,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000051,MEAS_R,NO,355,457,812,0,2SHS7,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000051,MEAS_R,YES,314,498,812,0,2SHS7,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000051,MEAS_S,NO,519,293,812,0,2SHS7,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000051,MEAS_S,YES,238,574,812,0,2SHS7,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000051,MEAS_U,NO,342,470,812,1,2SHS7,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000051,MEAS_U,YES,391,421,812,0,2SHS7,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000051,MEAS_V,NO,256,556,812,0,2SHS7,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000051,MEAS_V,YES,490,322,812,0,2SHS7,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000051,NO TITLE,Incorrect,813,0,813,0,2SHS7,,
000051,PRES,DONALD_J_TRUMP,157,655,812,0,2SHS7,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000051,PRES,GARY_JOHNSON,14,798,812,0,2SHS7,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000051,PRES,GLORIAYESTELA_LA_RIVA,5,807,812,0,2SHS7,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000051,PRES,HILLARY_CLINTON,461,351,812,0,2SHS7,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000051,PRES,JILL_STEIN,128,684,812,0,2SHS7,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000051,PRES,Write-in,35,777,812,0,2SHS7,PRESIDENT AND VICE PRESIDENT,Write-in
000051,PRES____,DONALD_J_TRUMP,0,1,1,0,2SHS7,,DONALD J. TRUMP      and MICHAEL R. PENCE
000051,PRES____,GARY_JOHNSON,0,1,1,0,2SHS7,,GARY JOHNSON      and BILL WELD
000051,PRES____,GLORIAYESTELA_LA_RIVA,0,1,1,0,2SHS7,,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000051,PRES____,HILLARY_CLINTON,1,0,1,0,2SHS7,,HILLARY CLINTON      and TIM KAINE
000051,PRES____,JILL_STEIN,0,1,1,0,2SHS7,,JILL STEIN      and AJAMU BARAKA
000051,PRES____,Write-in,0,1,1,0,2SHS7,,Write-in
000051,PROP_51,NO,335,478,813,0,2SHS7,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000051,PROP_51,YES,430,383,813,0,2SHS7,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000051,PROP_52,NO,213,600,813,0,2SHS7,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000051,PROP_52,YES,543,270,813,0,2SHS7,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000051,PROP_53,NO,429,384,813,0,2SHS7,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000051,PROP_53,YES,315,498,813,0,2SHS7,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000051,PROP_54,NO,244,569,813,0,2SHS7,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000051,PROP_54,YES,497,316,813,0,2SHS7,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000051,PROP_55,NO,181,632,813,0,2SHS7,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000051,PROP_55,YES,581,232,813,0,2SHS7,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000051,PROP_56,NO,319,485,804,0,2SHS7,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000051,PROP_56,YES,447,357,804,0,2SHS7,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000051,PROP_57,NO,141,663,804,0,2SHS7,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000051,PROP_57,YES,594,210,804,0,2SHS7,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000051,PROP_58,NO,131,673,804,0,2SHS7,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000051,PROP_58,YES,604,200,804,0,2SHS7,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000051,PROP_59,NO,167,637,804,0,2SHS7,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000051,PROP_59,YES,545,259,804,0,2SHS7,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000051,PROP_60,NO,459,345,804,0,2SHS7,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000051,PROP_60,YES,259,545,804,0,2SHS7,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000051,PROP_61,NO,226,578,804,0,2SHS7,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000051,PROP_61,YES,488,316,804,0,2SHS7,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000051,PROP_62,NO,247,557,804,2,2SHS7,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000051,PROP_62,YES,499,305,804,0,2SHS7,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000051,PROP_63,NO,343,461,804,0,2SHS7,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000051,PROP_63,YES,406,398,804,0,2SHS7,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000051,PROP_64,NO,522,290,812,0,2SHS7,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000051,PROP_64,YES,277,535,812,0,2SHS7,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000051,PROP_65,NO,445,367,812,0,2SHS7,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000051,PROP_65,YES,320,492,812,1,2SHS7,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000051,PROP_66,NO,516,296,812,1,2SHS7,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000051,PROP_66,YES,199,613,812,1,2SHS7,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000051,PROP_67,NO,211,601,812,0,2SHS7,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000051,PROP_67,YES,568,244,812,0,2SHS7,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000051,STATEASS2,JIM_WOOD,522,291,813,0,2SHS7,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000051,STATEASS2,KEN_ANTON,170,643,813,0,2SHS7,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000051,USREP,DALE_K_MENSING,229,584,813,0,2SHS7,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000051,USREP,JARED_W_HUFFMAN,540,273,813,0,2SHS7,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000051,USSEN,KAMALA_D_HARRIS,459,354,813,1,2SHS7,US SENATOR,KAMALA D. HARRIS
000051,USSEN,LORETTA_L_SANCHEZ,230,583,813,0,2SHS7,US SENATOR,LORETTA L. SANCHEZ
000052,MEAS_Q,NO,55,51,106,1,2SHVF,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
